ID_PRUEBA,C,F,L,T_TOTAL,T_POR_ACCESO
5,40,14745,73728,1650728.000000,11.195171
5,40,39321,196608,8932240.000000,22.716208
5,40,78643,393216,30257620.000000,38.474651
6,4,768,384,36614.000000,4.767448
6,4,2304,1152,265368.000000,11.517708
6,4,8192,4096,809476.000000,9.881299
6,4,24576,12288,2838008.000000,11.547884
6,4,98304,49152,28305990.000000,28.794342
6,4,147456,73728,33679418.000000,22.840317
6,4,393216,196608,157135032.000000,39.961505
6,4,786432,393216,330496408.000000,42.024791
6,8,384,384,21714.000000,5.654687
6,8,1152,1152,63808.000000,5.538889
6,8,4096,4096,274053.000000,6.690747
6,8,12288,12288,4853424.000000,39.497266
6,8,49152,49152,8804124.000000,17.912036
6,8,73728,73728,18848806.000000,25.565329
6,8,196608,196608,67284622.000000,34.222728
6,8,393216,393216,144627972.000000,36.780795
6,20,153,384,7310.000000,4.777778
6,20,460,1152,28194.000000,6.129130
6,20,1638,4096,145405.000000,8.876984
6,20,4915,12288,359130.000000,7.306816
6,20,19660,49152,2516441.000000,12.799802
6,20,29491,73728,3854645.000000,13.070581
6,20,78643,196608,17291302.000000,21.987083
6,20,157286,393216,30051564.000000,19.106318
6,40,76,384,3686.000000,4.850000
6,40,230,1152,12808.000000,5.568696
6,40,819,4096,50284.000000,6.139683
6,40,2457,12288,178788.000000,7.276679
6,40,9830,49152,1286824.000000,13.090783
6,40,14745,73728,5278942.000000,35.801573
6,40,39321,196608,13955108.000000,35.490216
6,40,78643,393216,19832819.000000,25.218798
7,4,768,384,43582.000000,5.674740
7,4,2304,1152,126650.000000,5.496962
7,4,8192,4096,514670.000000,6.282593
7,4,24576,12288,1723979.000000,7.014889
7,4,98304,49152,26397409.000000,26.852833
7,4,147456,73728,35392376.000000,24.001991
7,4,393216,196608,150683425.000000,38.320777
7,4,786432,393216,320758870.000000,40.786599
7,8,384,384,19438.000000,5.061979
7,8,1152,1152,63232.000000,5.488889
7,8,4096,4096,276660.000000,6.754395
7,8,12288,12288,936289.000000,7.619539
7,8,49152,49152,18284099.000000,37.199095
7,8,73728,73728,36761338.000000,49.860756
7,8,196608,196608,54677346.000000,27.810336
7,8,393216,393216,150566107.000000,38.290941
7,20,153,384,7384.000000,4.826144
7,20,460,1152,29036.000000,6.312174
7,20,1638,4096,96808.000000,5.910134
7,20,4915,12288,335575.000000,6.827569
7,20,19660,49152,2344854.000000,11.927030
7,20,29491,73728,4996251.000000,16.941613
7,20,78643,196608,18008632.000000,22.899218
7,20,157286,393216,66460283.000000,42.254417
7,40,76,384,4230.000000,5.565789
7,40,230,1152,14494.000000,6.301739
7,40,819,4096,62127.000000,7.585714
7,40,2457,12288,170624.000000,6.944404
7,40,9830,49152,3046126.000000,30.988057
7,40,14745,73728,1740272.000000,11.802455
7,40,39321,196608,8809204.000000,22.403306
7,40,78643,393216,23230042.000000,29.538601
8,4,768,384,45232.000000,5.889583
8,4,2304,1152,142224.000000,6.172917
8,4,8192,4096,533426.000000,6.511548
8,4,24576,12288,2467699.000000,10.041093
8,4,98304,49152,16217684.000000,16.497481
8,4,147456,73728,24478030.000000,16.600227
8,4,393216,196608,145862246.000000,37.094687
8,4,786432,393216,327375795.000000,41.627985
8,8,384,384,20428.000000,5.319792
8,8,1152,1152,63210.000000,5.486979
8,8,4096,4096,243020.000000,5.933105
8,8,12288,12288,944327.000000,7.684953
8,8,49152,49152,9410960.000000,19.146647
8,8,73728,73728,21149792.000000,28.686241
8,8,196608,196608,52457228.000000,26.681126
8,8,393216,393216,157948664.000000,40.168422
8,20,153,384,8478.000000,5.541176
8,20,460,1152,31520.000000,6.852174
8,20,1638,4096,92674.000000,5.657753
8,20,4915,12288,347093.000000,7.061913
8,20,19660,49152,2052802.000000,10.441516
8,20,29491,73728,4243487.000000,14.389092
8,20,78643,196608,18560312.000000,23.600717
8,20,157286,393216,44101741.000000,28.039203
8,40,76,384,3676.000000,4.836842
8,40,230,1152,12710.000000,5.526087
8,40,819,4096,56644.000000,6.916239
8,40,2457,12288,188152.000000,7.657794
8,40,9830,49152,1168278.000000,11.884822
8,40,14745,73728,4244354.000000,28.785039
8,40,39321,196608,10797275.000000,27.459309
8,40,78643,393216,28893759.000000,36.740408
9,4,768,384,47412.000000,6.173438
9,4,2304,1152,159848.000000,6.937847
9,4,8192,4096,519512.000000,6.341699
9,4,24576,12288,2621107.000000,10.665312
9,4,98304,49152,26414447.000000,26.870165
9,4,147456,73728,31551808.000000,21.397439
9,4,393216,196608,143609046.000000,36.521669
9,4,786432,393216,311743489.000000,39.640235
9,8,384,384,19296.000000,5.025000
9,8,1152,1152,63426.000000,5.505729
9,8,4096,4096,235762.000000,5.755908
9,8,12288,12288,1776857.000000,14.460099
9,8,49152,49152,17719449.000000,36.050311
9,8,73728,73728,20178718.000000,27.369138
9,8,196608,196608,45562257.000000,23.174162
9,8,393216,393216,138683943.000000,35.269151
9,20,153,384,9408.000000,6.149020
9,20,460,1152,25660.000000,5.578261
9,20,1638,4096,98802.000000,6.031868
9,20,4915,12288,445323.000000,9.060488
9,20,19660,49152,10952631.000000,55.710229
9,20,29491,73728,9560445.000000,32.418178
9,20,78643,196608,18234156.000000,23.185987
9,20,157286,393216,51757287.000000,32.906481
9,40,76,384,4000.000000,5.263158
9,40,230,1152,12592.000000,5.474783
9,40,819,4096,53064.000000,6.479121
9,40,2457,12288,162986.000000,6.633537
9,40,9830,49152,1230993.000000,12.522818
9,40,14745,73728,2399326.000000,16.272133
9,40,39321,196608,8028270.000000,20.417258
9,40,78643,393216,24195157.000000,30.765811
10,4,768,384,36530.000000,4.756510
10,4,2304,1152,127220.000000,5.521701
10,4,8192,4096,1097626.000000,13.398755
10,4,24576,12288,2125432.000000,8.648405
10,4,98304,49152,28143883.000000,28.629438
10,4,147456,73728,37739250.000000,25.593567
10,4,393216,196608,143106933.000000,36.393975
10,4,786432,393216,326687304.000000,41.540439
10,8,384,384,19294.000000,5.024479
10,8,1152,1152,70388.000000,6.110069
10,8,4096,4096,243584.000000,5.946875
10,8,12288,12288,1813833.000000,14.761011
10,8,49152,49152,8010880.000000,16.298177
10,8,73728,73728,17116477.000000,23.215708
10,8,196608,196608,64115994.000000,32.611081
10,8,393216,393216,148210729.000000,37.691938
10,20,153,384,8486.000000,5.546405
10,20,460,1152,91744.000000,19.944348
10,20,1638,4096,127230.000000,7.767399
10,20,4915,12288,437489.000000,8.901099
10,20,19660,49152,2317613.000000,11.788469
10,20,29491,73728,3082772.000000,10.453264
10,20,78643,196608,26624480.000000,33.854863
10,20,157286,393216,46206050.000000,29.377090
10,40,76,384,3922.000000,5.160526
10,40,230,1152,16842.000000,7.322609
10,40,819,4096,62908.000000,7.681074
10,40,2457,12288,245270.000000,9.982499
10,40,9830,49152,741450.000000,7.542726
10,40,14745,73728,1923950.000000,13.048152
10,40,39321,196608,7551938.000000,19.205865
10,40,78643,393216,15546427.000000,19.768354
11,4,768,384,36548.000000,4.758854
11,4,2304,1152,128940.000000,5.596354
11,4,8192,4096,534280.000000,6.521973
11,4,24576,12288,2682187.000000,10.913847
11,4,98304,49152,31644031.000000,32.189973
11,4,147456,73728,24979992.000000,16.940641
11,4,393216,196608,164711809.000000,41.888379
11,4,786432,393216,343333278.000000,43.657084
11,8,384,384,18308.000000,4.767708
11,8,1152,1152,77666.000000,6.741840
11,8,4096,4096,235590.000000,5.751709
11,8,12288,12288,1103541.000000,8.980640
11,8,49152,49152,7261904.000000,14.774382
11,8,73728,73728,17051396.000000,23.127436
11,8,196608,196608,56066342.000000,28.516816
11,8,393216,393216,127705589.000000,32.477211
11,20,153,384,7754.000000,5.067974
11,20,460,1152,64.000000,0.013913
11,20,1638,4096,107488.000000,6.562149
11,20,4915,12288,347185.000000,7.063784
11,20,19660,49152,2142192.000000,10.896195
11,20,29491,73728,6612680.000000,22.422705
11,20,78643,196608,19801751.000000,25.179292
11,20,157286,393216,40198659.000000,25.557684
11,40,76,384,4264.000000,5.610526
11,40,230,1152,18086.000000,7.863478
11,40,819,4096,47138.000000,5.755556
11,40,2457,12288,161819.000000,6.586040
11,40,9830,49152,2656638.000000,27.025819
11,40,14745,73728,5836982.000000,39.586178
11,40,39321,196608,7961030.000000,20.246255
11,40,78643,393216,9469807.000000,12.041513
12,4,768,384,42210.000000,5.496094
12,4,2304,1152,128068.000000,5.558507
12,4,8192,4096,509570.000000,6.220337
12,4,24576,12288,1963774.000000,7.990617
12,4,98304,49152,16225298.000000,16.505227
12,4,147456,73728,40504435.000000,27.468828
12,4,393216,196608,148683443.000000,37.812155
12,4,786432,393216,337266662.000000,42.885674
12,8,384,384,19190.000000,4.997396
12,8,1152,1152,303578.000000,26.352257
12,8,4096,4096,277652.000000,6.778613
12,8,12288,12288,1519183.000000,12.363143
12,8,49152,49152,8132531.000000,16.545677
12,8,73728,73728,14315704.000000,19.416916
12,8,196608,196608,38585602.000000,19.625652
12,8,393216,393216,145580067.000000,37.022926
12,20,153,384,7750.000000,5.065359
12,20,460,1152,23496.000000,5.107826
12,20,1638,4096,97560.000000,5.956044
12,20,4915,12288,341892.000000,6.956094
12,20,19660,49152,2085512.000000,10.607894
12,20,29491,73728,8114606.000000,27.515534
12,20,78643,196608,21171886.000000,26.921514
12,20,157286,393216,39937924.000000,25.391913
12,40,76,384,4254.000000,5.597368
12,40,230,1152,12808.000000,5.568696
12,40,819,4096,55350.000000,6.758242
12,40,2457,12288,163620.000000,6.659341
12,40,9830,49152,1129833.000000,11.493723
12,40,14745,73728,1514992.000000,10.274615
12,40,39321,196608,16023934.000000,40.751593
12,40,78643,393216,18768389.000000,23.865301
13,4,768,384,42086.000000,5.479948
13,4,2304,1152,277768.000000,12.055903
13,4,8192,4096,504892.000000,6.163232
13,4,24576,12288,1993009.000000,8.109574
13,4,98304,49152,26831112.000000,27.294019
13,4,147456,73728,35131519.000000,23.825086
13,4,393216,196608,143626153.000000,36.526020
13,4,786432,393216,327602770.000000,41.656846
13,8,384,384,22162.000000,5.771354
13,8,1152,1152,66394.000000,5.763368
13,8,4096,4096,236958.000000,5.785107
13,8,12288,12288,1935843.000000,15.753931
13,8,49152,49152,7471472.000000,15.200749
13,8,73728,73728,16386837.000000,22.226070
13,8,196608,196608,57079909.000000,29.032343
13,8,393216,393216,144178471.000000,36.666481
13,20,153,384,8400.000000,5.490196
13,20,460,1152,25270.000000,5.493478
13,20,1638,4096,92356.000000,5.638339
13,20,4915,12288,1981750.000000,40.320448
13,20,19660,49152,1641615.000000,8.350025
13,20,29491,73728,3809734.000000,12.918294
13,20,78643,196608,20983393.000000,26.681832
13,20,157286,393216,39854265.000000,25.338724
13,40,76,384,3866.000000,5.086842
13,40,230,1152,14326.000000,6.228696
13,40,819,4096,59104.000000,7.216606
13,40,2457,12288,167355.000000,6.811355
13,40,9830,49152,1034339.000000,10.522269
13,40,14745,73728,6226648.000000,42.228878
13,40,39321,196608,5654376.000000,14.380041
13,40,78643,393216,21264011.000000,27.038657
14,4,768,384,41292.000000,5.376563
14,4,2304,1152,130132.000000,5.648090
14,4,8192,4096,520674.000000,6.355884
14,4,24576,12288,3691614.000000,15.021216
14,4,98304,49152,22808912.000000,23.202425
14,4,147456,73728,41309386.000000,28.014720
14,4,393216,196608,131820133.000000,33.523593
14,4,786432,393216,332917927.000000,42.332704
14,8,384,384,18286.000000,4.761979
14,8,1152,1152,63268.000000,5.492014
14,8,4096,4096,251397.000000,6.137622
14,8,12288,12288,2673730.000000,21.758870
14,8,49152,49152,6969244.000000,14.178963
14,8,73728,73728,15802793.000000,21.433910
14,8,196608,196608,62816446.000000,31.950097
14,8,393216,393216,157853397.000000,40.144195
14,20,153,384,7736.000000,5.056209
14,20,460,1152,26094.000000,5.672609
14,20,1638,4096,434371.000000,26.518376
14,20,4915,12288,349348.000000,7.107792
14,20,19660,49152,2160467.000000,10.989151
14,20,29491,73728,5291730.000000,17.943542
14,20,78643,196608,36323320.000000,46.187607
14,20,157286,393216,49062227.000000,31.193003
14,40,76,384,3642.000000,4.792105
14,40,230,1152,12704.000000,5.523478
14,40,819,4096,62436.000000,7.623443
14,40,2457,12288,244171.000000,9.937770
14,40,9830,49152,1116024.000000,11.353245
14,40,14745,73728,5984633.000000,40.587542
14,40,39321,196608,10141567.000000,25.791732
14,40,78643,393216,10481285.000000,13.327677
15,4,768,384,36490.000000,4.751302
15,4,2304,1152,126824.000000,5.504514
15,4,8192,4096,574228.000000,7.009619
15,4,24576,12288,2107054.000000,8.573625
15,4,98304,49152,29352809.000000,29.859221
15,4,147456,73728,37368974.000000,25.342457
15,4,393216,196608,143670773.000000,36.537367
15,4,786432,393216,343264073.000000,43.648284
15,8,384,384,22604.000000,5.886458
15,8,1152,1152,65074.000000,5.648785
15,8,4096,4096,273662.000000,6.681201
15,8,12288,12288,1756107.000000,14.291235
15,8,49152,49152,10991662.000000,22.362594
15,8,73728,73728,18718384.000000,25.388433
15,8,196608,196608,63957819.000000,32.530629
15,8,393216,393216,153800801.000000,39.113566
15,20,153,384,8466.000000,5.533333
15,20,460,1152,23230.000000,5.050000
15,20,1638,4096,93442.000000,5.704640
15,20,4915,12288,348479.000000,7.090112
15,20,19660,49152,1287444.000000,6.548545
15,20,29491,73728,3411727.000000,11.568706
15,20,78643,196608,19863471.000000,25.257774
15,20,157286,393216,39937114.000000,25.391398
15,40,76,384,4198.000000,5.523684
15,40,230,1152,17654.000000,7.675652
15,40,819,4096,48958.000000,5.977778
15,40,2457,12288,160422.000000,6.529182
15,40,9830,49152,2962818.000000,30.140570
15,40,14745,73728,1974803.000000,13.393035
15,40,39321,196608,9775576.000000,24.860955
15,40,78643,393216,7997003.000000,10.168741
16,4,768,384,38612.000000,5.027604
16,4,2304,1152,129366.000000,5.614844
16,4,8192,4096,801292.000000,9.781396
16,4,24576,12288,2851618.000000,11.603263
16,4,98304,49152,24019134.000000,24.433527
16,4,147456,73728,38426787.000000,26.059833
16,4,393216,196608,145466837.000000,36.994130
16,4,786432,393216,332532754.000000,42.283726
16,8,384,384,19928.000000,5.189583
16,8,1152,1152,77920.000000,6.763889
16,8,4096,4096,282660.000000,6.900879
16,8,12288,12288,987248.000000,8.034245
16,8,49152,49152,5599340.000000,11.391886
16,8,73728,73728,29551514.000000,40.081806
16,8,196608,196608,64164610.000000,32.635808
16,8,393216,393216,143862286.000000,36.586071
16,20,153,384,7776.000000,5.082353
16,20,460,1152,25500.000000,5.543478
16,20,1638,4096,143516.000000,8.761661
16,20,4915,12288,11783.000000,0.239736
16,20,19660,49152,5453710.000000,27.740132
16,20,29491,73728,6060589.000000,20.550639
16,20,78643,196608,17705974.000000,22.514367
16,20,157286,393216,57567335.000000,36.600419
16,40,76,384,4288.000000,5.642105
16,40,230,1152,13574.000000,5.901739
16,40,819,4096,47924.000000,5.851526
16,40,2457,12288,172504.000000,7.020920
16,40,9830,49152,1670643.000000,16.995351
16,40,14745,73728,1965130.000000,13.327433
16,40,39321,196608,7736879.000000,19.676201
16,40,78643,393216,20325875.000000,25.845752
17,4,768,384,38590.000000,5.024740
17,4,2304,1152,132432.000000,5.747917
17,4,8192,4096,486250.000000,5.935669
17,4,24576,12288,2663727.000000,10.838733
17,4,98304,49152,29140674.000000,29.643427
17,4,147456,73728,42068905.000000,28.529802
17,4,393216,196608,149008781.000000,37.894893
17,4,786432,393216,316750127.000000,40.276861
17,8,384,384,19936.000000,5.191667
17,8,1152,1152,70102.000000,6.085243
17,8,4096,4096,434268.000000,10.602246
17,8,12288,12288,925740.000000,7.533691
17,8,49152,49152,5639058.000000,11.472693
17,8,73728,73728,27941432.000000,37.897993
17,8,196608,196608,54714338.000000,27.829151
17,8,393216,393216,151271498.000000,38.470331
17,20,153,384,9192.000000,6.007843
17,20,460,1152,25220.000000,5.482609
17,20,1638,4096,136594.000000,8.339072
17,20,4915,12288,798646.000000,16.249156
17,20,19660,49152,1778957.000000,9.048611
17,20,29491,73728,8029312.000000,27.226313
17,20,78643,196608,28722633.000000,36.522809
17,20,157286,393216,53902318.000000,34.270258
17,40,76,384,4238.000000,5.576316
17,40,230,1152,12710.000000,5.526087
17,40,819,4096,46158.000000,5.635897
17,40,2457,12288,223086.000000,9.079609
17,40,9830,49152,4462150.000000,45.393184
17,40,14745,73728,2297207.000000,15.579566
17,40,39321,196608,7834414.000000,19.924249
17,40,78643,393216,20119103.000000,25.582827
18,4,768,384,36524.000000,4.755729
18,4,2304,1152,141472.000000,6.140278
18,4,8192,4096,489536.000000,5.975781
18,4,24576,12288,2337801.000000,9.512537
18,4,98304,49152,28719816.000000,29.215308
18,4,147456,73728,20398023.000000,13.833295
18,4,393216,196608,149058985.000000,37.907660
18,4,786432,393216,340628594.000000,43.313166
18,8,384,384,19294.000000,5.024479
18,8,1152,1152,63830.000000,5.540799
18,8,4096,4096,290448.000000,7.091016
18,8,12288,12288,1269010.000000,10.327230
18,8,49152,49152,8359881.000000,17.008221
