ID_PRUEBA,C,F,L,T_TOTAL,T_POR_ACCESO
7,4,2304,1152,141856.000000,6.156944
7,4,8192,4096,668934.000000,8.165698
7,4,24576,12288,2058450.000000,8.375854
7,4,98304,49152,14494529.000000,14.744597
7,4,147456,73728,30781100.000000,20.874769
7,4,393216,196608,63329699.000000,16.105575
7,4,786432,393216,174876015.000000,22.236635
7,8,384,384,23374.000000,6.086979
7,8,1152,1152,64148.000000,5.568403
7,8,4096,4096,249238.000000,6.084912
7,8,12288,12288,988252.000000,8.042415
7,8,49152,49152,5283364.000000,10.749032
7,8,73728,73728,9021274.000000,12.235886
7,8,196608,196608,119519468.000000,60.790745
7,8,393216,393216,93073619.000000,23.669845
7,20,153,384,22210.000000,14.516340
7,20,460,1152,77204.000000,16.783478
7,20,1638,4096,353096.000000,21.556532
7,20,4915,12288,9046052.000000,184.049888
7,20,19660,49152,4222057.000000,21.475366
7,20,29491,73728,13718753.000000,46.518440
7,20,78643,196608,59475762.000000,75.627535
7,20,157286,393216,75966656.000000,48.298422
7,40,76,384,21216.000000,27.915789
7,40,230,1152,64448.000000,28.020870
7,40,819,4096,230840.000000,28.185592
7,40,2457,12288,903318.000000,36.765079
7,40,9830,49152,3862521.000000,39.293194
7,40,14745,73728,7547622.000000,51.187670
7,40,39321,196608,38009649.000000,96.665011
7,40,78643,393216,106382916.000000,135.273217
8,4,768,384,46260.000000,6.023438
8,4,2304,1152,142864.000000,6.200694
8,4,8192,4096,531052.000000,6.482568
8,4,24576,12288,1743756.000000,7.095361
8,4,98304,49152,10835144.000000,11.022078
8,4,147456,73728,41221042.000000,27.954808
8,4,393216,196608,94291302.000000,23.979518
8,4,786432,393216,153077315.000000,19.464787
8,8,384,384,20256.000000,5.275000
8,8,1152,1152,74536.000000,6.470139
8,8,4096,4096,288455.000000,7.042358
8,8,12288,12288,738702.000000,6.011572
8,8,49152,49152,3957805.000000,8.052175
8,8,73728,73728,18682888.000000,25.340289
8,8,196608,196608,47127335.000000,23.970202
8,8,393216,393216,119464827.000000,30.381477
8,20,153,384,25430.000000,16.620915
8,20,460,1152,77718.000000,16.895217
8,20,1638,4096,241712.000000,14.756532
8,20,4915,12288,1252950.000000,25.492370
8,20,19660,49152,4673898.000000,23.773642
8,20,29491,73728,16877419.000000,57.229050
8,20,78643,196608,27732137.000000,35.263325
8,20,157286,393216,93128126.000000,59.209419
8,40,76,384,21312.000000,28.042105
8,40,230,1152,64342.000000,27.974783
8,40,819,4096,235622.000000,28.769475
8,40,2457,12288,663020.000000,26.984941
8,40,9830,49152,5170461.000000,52.598789
8,40,14745,73728,6182016.000000,41.926185
8,40,39321,196608,43421715.000000,110.428817
8,40,78643,393216,80972944.000000,102.962685
9,4,768,384,46298.000000,6.028385
9,4,2304,1152,123390.000000,5.355469
9,4,8192,4096,518926.000000,6.334546
9,4,24576,12288,1702148.000000,6.926058
9,4,98304,49152,11101677.000000,11.293210
9,4,147456,73728,25256934.000000,17.128455
9,4,393216,196608,72779280.000000,18.508728
9,4,786432,393216,143966487.000000,18.306285
9,8,384,384,21268.000000,5.538542
9,8,1152,1152,74458.000000,6.463368
9,8,4096,4096,14403740.000000,351.653809
9,8,12288,12288,8734655.000000,71.082804
9,8,49152,49152,5724810.000000,11.647156
9,8,73728,73728,16437416.000000,22.294672
9,8,196608,196608,61846550.000000,31.456782
9,8,393216,393216,111923627.000000,28.463650
9,20,153,384,25874.000000,16.911111
9,20,460,1152,78016.000000,16.960000
9,20,1638,4096,247944.000000,15.136996
9,20,4915,12288,819006.000000,16.663398
9,20,19660,49152,19726222.000000,100.336836
9,20,29491,73728,16089461.000000,54.557190
9,20,78643,196608,44407379.000000,56.467046
9,20,157286,393216,95201307.000000,60.527515
9,40,76,384,21156.000000,27.836842
9,40,230,1152,65148.000000,28.325217
9,40,819,4096,205584.000000,25.101832
9,40,2457,12288,1596453.000000,64.975702
9,40,9830,49152,8652959.000000,88.026033
9,40,14745,73728,14444666.000000,97.963147
9,40,39321,196608,47348539.000000,120.415399
9,40,78643,393216,120417176.000000,153.118747
10,4,768,384,48412.000000,6.303646
10,4,2304,1152,142502.000000,6.184983
10,4,8192,4096,523664.000000,6.392383
10,4,24576,12288,1597795.000000,6.501444
10,4,98304,49152,7533829.000000,7.663807
10,4,147456,73728,20863858.000000,14.149209
10,4,393216,196608,83051228.000000,21.121019
10,4,786432,393216,145136747.000000,18.455092
10,8,384,384,23390.000000,6.091146
10,8,1152,1152,74816.000000,6.494444
10,8,4096,4096,562361.000000,13.729517
10,8,12288,12288,868746.000000,7.069873
10,8,49152,49152,5056605.000000,10.287689
10,8,73728,73728,8630104.000000,11.705328
10,8,196608,196608,60707158.000000,30.877257
10,8,393216,393216,102681684.000000,26.113303
10,20,153,384,22172.000000,14.491503
10,20,460,1152,77332.000000,16.811304
10,20,1638,4096,249286.000000,15.218926
10,20,4915,12288,970986.000000,19.755565
10,20,19660,49152,4073556.000000,20.720020
10,20,29491,73728,18742777.000000,63.554227
10,20,78643,196608,15522242.000000,19.737602
10,20,157286,393216,108081658.000000,68.716642
10,40,76,384,21200.000000,27.894737
10,40,230,1152,64916.000000,28.224348
10,40,819,4096,239520.000000,29.245421
10,40,2457,12288,753686.000000,30.675051
10,40,9830,49152,10745450.000000,109.312818
10,40,14745,73728,21160450.000000,143.509325
10,40,39321,196608,38727549.000000,98.490753
10,40,78643,393216,76238629.000000,96.942676
11,4,768,384,58940.000000,7.674479
11,4,2304,1152,141904.000000,6.159028
11,4,8192,4096,558701.000000,6.820081
11,4,24576,12288,1696034.000000,6.901180
11,4,98304,49152,29738146.000000,30.251206
11,4,147456,73728,32738561.000000,22.202258
11,4,393216,196608,81947291.000000,20.840274
11,4,786432,393216,133250854.000000,16.943722
11,8,384,384,23272.000000,6.060417
11,8,1152,1152,74346.000000,6.453646
11,8,4096,4096,268448.000000,6.553906
11,8,12288,12288,1030359.000000,8.385083
11,8,49152,49152,12632649.000000,25.701190
11,8,73728,73728,32741353.000000,44.408302
11,8,196608,196608,46776712.000000,23.791866
11,8,393216,393216,114652298.000000,29.157587
11,20,153,384,25446.000000,16.631373
11,20,460,1152,71154.000000,15.468261
11,20,1638,4096,279908.000000,17.088400
11,20,4915,12288,827000.000000,16.826043
11,20,19660,49152,4472237.000000,22.747899
11,20,29491,73728,7745579.000000,26.264213
11,20,78643,196608,45922990.000000,58.394250
11,20,157286,393216,73737270.000000,46.881013
11,40,76,384,21214.000000,27.913158
11,40,230,1152,64274.000000,27.945217
11,40,819,4096,230940.000000,28.197802
11,40,2457,12288,711456.000000,28.956288
11,40,9830,49152,4800451.000000,48.834700
11,40,14745,73728,20624132.000000,139.872038
11,40,39321,196608,42598257.000000,108.334623
11,40,78643,393216,92307458.000000,117.375301
12,4,768,384,46268.000000,6.024479
12,4,2304,1152,142386.000000,6.179948
12,4,8192,4096,452684.000000,5.525928
12,4,24576,12288,3326509.000000,13.535600
12,4,98304,49152,23812505.000000,24.223333
12,4,147456,73728,44737732.000000,30.339716
12,4,393216,196608,83636854.000000,21.269952
12,4,786432,393216,150224269.000000,19.102004
12,8,384,384,20238.000000,5.270313
12,8,1152,1152,64646.000000,5.611632
12,8,4096,4096,645937.000000,15.769946
12,8,12288,12288,948452.000000,7.718522
12,8,49152,49152,13539909.000000,27.547015
12,8,73728,73728,17528023.000000,23.773903
12,8,196608,196608,59702521.000000,30.366272
12,8,393216,393216,101642204.000000,25.848949
12,20,153,384,25474.000000,16.649673
12,20,460,1152,78104.000000,16.979130
12,20,1638,4096,282524.000000,17.248107
12,20,4915,12288,820322.000000,16.690173
12,20,19660,49152,14083823.000000,71.636943
12,20,29491,73728,15850049.000000,53.745377
12,20,78643,196608,52023573.000000,66.151562
12,20,157286,393216,102561008.000000,65.206699
12,40,76,384,21244.000000,27.952632
12,40,230,1152,56136.000000,24.406957
12,40,819,4096,217640.000000,26.573871
12,40,2457,12288,756392.000000,30.785185
12,40,9830,49152,13608304.000000,138.436460
12,40,14745,73728,6361482.000000,43.143316
12,40,39321,196608,35094008.000000,89.250039
12,40,78643,393216,88895010.000000,113.036138
13,4,768,384,46618.000000,6.070052
13,4,2304,1152,142174.000000,6.170747
13,4,8192,4096,588714.000000,7.186450
13,4,24576,12288,1802178.000000,7.333081
13,4,98304,49152,21285421.000000,21.652650
13,4,147456,73728,29554164.000000,20.042700
13,4,393216,196608,55293372.000000,14.061832
13,4,786432,393216,151111980.000000,19.214882
13,8,384,384,20228.000000,5.267708
13,8,1152,1152,74486.000000,6.465799
13,8,4096,4096,240276.000000,5.866113
13,8,12288,12288,1344096.000000,10.938281
13,8,49152,49152,22177778.000000,45.120805
13,8,73728,73728,8897504.000000,12.068012
13,8,196608,196608,48012535.000000,24.420438
13,8,393216,393216,107024583.000000,27.217759
13,20,153,384,25470.000000,16.647059
13,20,460,1152,77796.000000,16.912174
13,20,1638,4096,305806.000000,18.669475
13,20,4915,12288,898724.000000,18.285331
13,20,19660,49152,4722760.000000,24.022177
13,20,29491,73728,32014208.000000,108.555858
13,20,78643,196608,42495286.000000,54.035688
13,20,157286,393216,89722975.000000,57.044476
13,40,76,384,21240.000000,27.947368
13,40,230,1152,59110.000000,25.700000
13,40,819,4096,295101.000000,36.031868
13,40,2457,12288,12719626.000000,517.689296
13,40,9830,49152,22078747.000000,224.605768
13,40,14745,73728,6713035.000000,45.527535
13,40,39321,196608,57840968.000000,147.099433
13,40,78643,393216,74853170.000000,95.180970
14,4,768,384,40138.000000,5.226302
14,4,2304,1152,123552.000000,5.362500
14,4,8192,4096,484820.000000,5.918213
14,4,24576,12288,1689952.000000,6.876432
14,4,98304,49152,22356171.000000,22.741873
14,4,147456,73728,19821976.000000,13.442638
14,4,393216,196608,80386505.000000,20.443345
14,4,786432,393216,137787826.000000,17.520628
14,8,384,384,25345.000000,6.600260
14,8,1152,1152,73956.000000,6.419792
14,8,4096,4096,277806.000000,6.782373
14,8,12288,12288,1105781.000000,8.998869
14,8,49152,49152,15083537.000000,30.687535
14,8,73728,73728,36969923.000000,50.143667
14,8,196608,196608,51396233.000000,26.141476
14,8,393216,393216,112161702.000000,28.524196
14,20,153,384,22130.000000,14.464052
14,20,460,1152,103830.000000,22.571739
14,20,1638,4096,280572.000000,17.128938
14,20,4915,12288,834643.000000,16.981546
14,20,19660,49152,16202029.000000,82.411134
14,20,29491,73728,15869010.000000,53.809671
14,20,78643,196608,51815307.000000,65.886738
14,20,157286,393216,100754288.000000,64.058014
14,40,76,384,64.000000,0.084211
14,40,230,1152,75242.000000,32.713913
14,40,819,4096,234384.000000,28.618315
14,40,2457,12288,744772.000000,30.312251
14,40,9830,49152,13110591.000000,133.373255
14,40,14745,73728,6328244.000000,42.917898
14,40,39321,196608,24857021.000000,63.215638
14,40,78643,393216,96296522.000000,122.447671
15,4,768,384,46240.000000,6.020833
15,4,2304,1152,123512.000000,5.360764
15,4,8192,4096,592893.000000,7.237463
15,4,24576,12288,1662748.000000,6.765739
15,4,98304,49152,18087094.000000,18.399143
15,4,147456,73728,35262513.000000,23.913922
15,4,393216,196608,70466245.000000,17.920493
15,4,786432,393216,176443682.000000,22.435974
15,8,384,384,23380.000000,6.088542
15,8,1152,1152,74378.000000,6.456424
15,8,4096,4096,269632.000000,6.582813
15,8,12288,12288,21825413.000000,177.615666
15,8,49152,49152,22535949.000000,45.849506
15,8,73728,73728,27555863.000000,37.375031
15,8,196608,196608,57396354.000000,29.193295
15,8,393216,393216,108707293.000000,27.645694
15,20,153,384,23388.000000,15.286275
15,20,460,1152,77210.000000,16.784783
15,20,1638,4096,287132.000000,17.529426
15,20,4915,12288,984748.000000,20.035565
15,20,19660,49152,4510674.000000,22.943408
15,20,29491,73728,14734755.000000,49.963565
15,20,78643,196608,47443915.000000,60.328211
15,20,157286,393216,98628930.000000,62.706744
15,40,76,384,21360.000000,28.105263
15,40,230,1152,1184882.000000,515.166087
15,40,819,4096,233764.000000,28.542613
15,40,2457,12288,728051.000000,29.631705
15,40,9830,49152,7256729.000000,73.822269
15,40,14745,73728,14701861.000000,99.707433
15,40,39321,196608,55137198.000000,140.223285
15,40,78643,393216,77698713.000000,98.799274
16,4,768,384,46336.000000,6.033333
16,4,2304,1152,142240.000000,6.173611
16,4,8192,4096,545404.000000,6.657764
16,4,24576,12288,1738744.000000,7.074967
16,4,98304,49152,24465764.000000,24.887862
16,4,147456,73728,44759772.000000,30.354663
16,4,393216,196608,78566539.000000,19.980504
16,4,786432,393216,145971085.000000,18.561183
16,8,384,384,21482.000000,5.594271
16,8,1152,1152,74816.000000,6.494444
16,8,4096,4096,295712.000000,7.219531
16,8,12288,12288,977232.000000,7.952734
16,8,49152,49152,19848516.000000,40.381909
16,8,73728,73728,5654795.000000,7.669807
16,8,196608,196608,61106341.000000,31.080292
16,8,393216,393216,92557722.000000,23.538646
16,20,153,384,25888.000000,16.920261
16,20,460,1152,77424.000000,16.831304
16,20,1638,4096,341034.000000,20.820147
16,20,4915,12288,891907.000000,18.146633
16,20,19660,49152,12629061.000000,64.237340
16,20,29491,73728,19856558.000000,67.330908
16,20,78643,196608,36362165.000000,46.237001
16,20,157286,393216,108756386.000000,69.145624
16,40,76,384,21788.000000,28.668421
16,40,230,1152,64696.000000,28.128696
16,40,819,4096,231020.000000,28.207570
16,40,2457,12288,814490.000000,33.149776
16,40,9830,49152,28410987.000000,289.023266
16,40,14745,73728,21615470.000000,146.595253
16,40,39321,196608,55378979.000000,140.838176
16,40,78643,393216,84966493.000000,108.040758
17,4,768,384,46318.000000,6.030990
17,4,2304,1152,142468.000000,6.183507
17,4,8192,4096,519074.000000,6.336353
17,4,24576,12288,1989170.000000,8.093953
17,4,98304,49152,27264994.000000,27.735386
17,4,147456,73728,31363166.000000,21.269508
17,4,393216,196608,88733504.000000,22.566097
17,4,786432,393216,145869254.000000,18.548235
17,8,384,384,20282.000000,5.281771
17,8,1152,1152,94568.000000,8.209028
17,8,4096,4096,274554.000000,6.702979
17,8,12288,12288,835004.000000,6.795280
17,8,49152,49152,4714496.000000,9.591667
17,8,73728,73728,18508814.000000,25.104186
17,8,196608,196608,55419281.000000,28.187704
17,8,393216,393216,99857382.000000,25.395045
17,20,153,384,23428.000000,15.312418
17,20,460,1152,67152.000000,14.598261
17,20,1638,4096,277660.000000,16.951160
17,20,4915,12288,858790.000000,17.472838
17,20,19660,49152,14268268.000000,72.575117
17,20,29491,73728,14720330.000000,49.914652
17,20,78643,196608,65728462.000000,83.578274
17,20,157286,393216,88123339.000000,56.027453
17,40,76,384,19392.000000,25.515789
17,40,230,1152,60046.000000,26.106957
17,40,819,4096,233396.000000,28.497680
17,40,2457,12288,12835620.000000,522.410256
17,40,9830,49152,17257306.000000,175.557538
17,40,14745,73728,16469035.000000,111.692336
17,40,39321,196608,19734034.000000,50.187009
17,40,78643,393216,107273736.000000,136.405956
18,4,768,384,46534.000000,6.059115
18,4,2304,1152,145160.000000,6.300347
18,4,8192,4096,532574.000000,6.501147
18,4,24576,12288,9747263.000000,39.661715
18,4,98304,49152,7404997.000000,7.532752
18,4,147456,73728,27756834.000000,18.823808
18,4,393216,196608,85885818.000000,21.841893
18,4,786432,393216,140322357.000000,17.842910
18,8,384,384,23272.000000,6.060417
18,8,1152,1152,74588.000000,6.474653
18,8,4096,4096,272200.000000,6.645508
18,8,12288,12288,14409821.000000,117.267424
18,8,49152,49152,1076303.000000,2.189744
18,8,73728,73728,22886554.000000,31.041876
18,8,196608,196608,54946205.000000,27.947085
18,8,393216,393216,97677431.000000,24.840655
18,20,153,384,25526.000000,16.683660
18,20,460,1152,77312.000000,16.806957
18,20,1638,4096,265354.000000,16.199878
18,20,4915,12288,17693257.000000,359.984883
18,20,19660,49152,13451960.000000,68.422991
18,20,29491,73728,7832354.000000,26.558455
18,20,78643,196608,27350944.000000,34.778612
18,20,157286,393216,90696584.000000,57.663482
18,40,76,384,21128.000000,27.800000
18,40,230,1152,66023.000000,28.705652
18,40,819,4096,241516.000000,29.489133
18,40,2457,12288,4519226.000000,183.932682
18,40,9830,49152,4110471.000000,41.815575
18,40,14745,73728,6933496.000000,47.022692
18,40,39321,196608,41447921.000000,105.409122
18,40,78643,393216,90438594.000000,114.998912
19,4,768,384,46324.000000,6.031771
19,4,2304,1152,142798.000000,6.197830
19,4,8192,4096,522404.000000,6.377002
19,4,24576,12288,15408583.000000,62.697685
19,4,98304,49152,17527369.000000,17.829762
19,4,147456,73728,46859255.000000,31.778466
19,4,393216,196608,81100965.000000,20.625042
19,4,786432,393216,133474354.000000,16.972142
19,8,384,384,20318.000000,5.291146
19,8,1152,1152,81520.000000,7.076389
19,8,4096,4096,271890.000000,6.637939
19,8,12288,12288,954159.000000,7.764966
19,8,49152,49152,4779148.000000,9.723201
19,8,73728,73728,8878668.000000,12.042464
19,8,196608,196608,51842674.000000,26.368548
19,8,393216,393216,109786038.000000,27.920033
19,20,153,384,25598.000000,16.730719
19,20,460,1152,77196.000000,16.781739
19,20,1638,4096,331085.000000,20.212759
19,20,4915,12288,779196.000000,15.853428
19,20,19660,49152,5117027.000000,26.027604
19,20,29491,73728,18760938.000000,63.615808
19,20,78643,196608,48252034.000000,61.355790
19,20,157286,393216,78159504.000000,49.692601
19,40,76,384,18350.000000,24.144737
19,40,230,1152,58816.000000,25.572174
19,40,819,4096,201070.000000,24.550672
19,40,2457,12288,871532.000000,35.471388
19,40,9830,49152,4454105.000000,45.311343
19,40,14745,73728,6771128.000000,45.921519
19,40,39321,196608,46627637.000000,118.582022
19,40,78643,393216,97292589.000000,123.714239
20,4,768,384,46480.000000,6.052083
20,4,2304,1152,142988.000000,6.206076
20,4,8192,4096,726738.000000,8.871313
20,4,24576,12288,1292954.000000,5.261043
20,4,98304,49152,15951461.000000,16.226665
20,4,147456,73728,23932470.000000,16.230245
20,4,393216,196608,59855129.000000,15.221946
20,4,786432,393216,152087370.000000,19.338909
20,8,384,384,21474.000000,5.592187
20,8,1152,1152,73974.000000,6.421354
20,8,4096,4096,287264.000000,7.013281
20,8,12288,12288,909851.000000,7.404386
20,8,49152,49152,1821730.000000,3.706319
20,8,73728,73728,8994226.000000,12.199200
20,8,196608,196608,65268920.000000,33.197489
20,8,393216,393216,93100294.000000,23.676629
20,20,153,384,25568.000000,16.711111
20,20,460,1152,77070.000000,16.754348
20,20,1638,4096,345129.000000,21.070147
20,20,4915,12288,3178806.000000,64.675605
20,20,19660,49152,14140056.000000,71.922970
20,20,29491,73728,27033849.000000,91.668133
20,20,78643,196608,43590935.000000,55.428881
20,20,157286,393216,90418972.000000,57.486980
20,40,76,384,25348.000000,33.352632
20,40,230,1152,64220.000000,27.921739
20,40,819,4096,262162.000000,32.010012
20,40,2457,12288,1430164.000000,58.207733
20,40,9830,49152,32927175.000000,334.966175
20,40,14745,73728,14501926.000000,98.351482
20,40,39321,196608,47020085.000000,119.580084
20,40,78643,393216,80084988.000000,101.833587
21,4,768,384,46484.000000,6.052604
21,4,2304,1152,142558.000000,6.187413
21,4,8192,4096,13772793.000000,168.124915
21,4,24576,12288,798153.000000,3.247693
21,4,98304,49152,16738584.000000,17.027368
21,4,147456,73728,30295751.000000,20.545621
21,4,393216,196608,83152646.000000,21.146811
21,4,786432,393216,130448446.000000,16.587378
21,8,384,384,23266.000000,6.058854
21,8,1152,1152,74512.000000,6.468056
21,8,4096,4096,276150.000000,6.741943
21,8,12288,12288,974622.000000,7.931494
21,8,49152,49152,15685524.000000,31.912280
21,8,73728,73728,28270463.000000,38.344269
21,8,196608,196608,67160316.000000,34.159503
21,8,393216,393216,121210221.000000,30.825353
